batch_id,fecha_monitoreo,edad_cliente,capital_prestado,plazo_meses,puntaje_datacredito,huella_consulta,salario_cliente,total_otros_prestamos,cuota_pactada,cant_creditosvigentes,saldo_mora,saldo_principal,promedio_ingresos_datacredito,ratio_cuota_salario,tipo_laboral,tipo_credito,tendencia_ingresos_limpia,prob_no_pago,prediccion,prediccion_etiqueta
5,2026-09-24T20:11:02,50.0,1784123.199870126,12.0,776.0,3.0,2858201.4495636104,71220.0,114064.0,1.0,0.0,13036.0,,0.0893590240125891,Empleado,10,,0.2666180091179664,1,Paga a tiempo
5,2026-09-24T20:11:02,48.0,1153087.0135728742,7.0,782.0,4.0,2428082.56433496,394315.0,155980.0,2.0,0.0,752.0,,0.06941287459364118,Independiente,10,Estable,0.3560800628425438,1,Paga a tiempo
5,2026-09-24T20:11:02,67.0,2010597.7451243738,7.0,836.0,1.0,4820203.957543962,985327.0,215567.0,2.0,0.0,1758.0,,0.06755372443301419,Empleado,7,Decreciente,0.2895509033549174,1,Paga a tiempo
5,2026-09-24T20:11:02,30.0,1414935.9883327903,13.0,779.0,5.0,2733869.8521337737,539266.0,135184.0,5.0,0.0,8244.0,,0.07034591388909504,Empleado,4,Estable,0.4880095000804463,1,Paga a tiempo
5,2026-09-24T20:11:02,31.0,844119.5892361703,6.0,747.0,3.0,2867845.7380072107,951214.0,129150.0,4.0,0.0,0.0,834794.0,0.05081207276454604,Independiente,68,Creciente,0.6297685511725589,0,No paga a tiempo
5,2026-09-24T20:11:02,50.0,3064638.8092722027,11.0,748.0,4.0,2957407.4486345523,938676.0,264800.0,18.0,0.0,98520.0,766163.0,0.09729671345924897,Empleado,68,,0.5208665617915486,0,No paga a tiempo
5,2026-09-24T20:11:02,30.0,1730473.6102944468,13.0,725.0,1.0,2464006.183868456,698299.0,154088.0,2.0,0.0,205.0,,0.059030983950423006,Independiente,4,Estable,0.4191265702543371,1,Paga a tiempo
5,2026-09-24T20:11:02,59.0,2328962.2847965285,13.0,844.0,3.0,7027448.336943742,2597402.0,171607.0,8.0,0.0,53390.0,598519.0,0.03529864178094722,Independiente,4,Creciente,0.43934921769986035,1,Paga a tiempo
5,2026-09-24T20:11:02,38.0,1700904.2013267921,12.0,689.0,6.0,2331035.8476557718,561453.0,125277.0,10.0,0.0,58432.0,966138.0,0.08563705204825733,Empleado,6,Creciente,0.43448017131334216,1,Paga a tiempo
5,2026-09-24T20:11:02,31.0,2619221.6270033815,7.0,781.0,1.0,2721598.8899553907,1306685.0,418809.0,7.0,0.0,56248.0,2588715.0,0.17539563583732648,Empleado,4,Decreciente,0.37653407592831634,1,Paga a tiempo
5,2026-09-24T20:11:02,36.0,1428416.2893072956,5.0,841.0,7.0,3856322.0664386894,2287965.0,260899.0,1.0,0.0,7032.0,1435032.0,0.0898709465637003,Independiente,9,Estable,0.4652535500555599,1,Paga a tiempo
5,2026-09-24T20:11:02,41.0,2951724.2646350935,9.0,821.0,5.0,6144837.151838729,2448638.0,262747.0,14.0,0.0,16620.0,1560888.0,0.04893180935854015,Empleado,4,,0.32102714158027523,1,Paga a tiempo
5,2026-09-24T20:11:02,65.0,926278.4768372544,7.0,839.0,6.0,4157111.6551205935,785897.0,145831.0,4.0,0.0,46056.0,,0.037918609901656575,Empleado,7,Estable,0.38076918637937396,1,Paga a tiempo
5,2026-09-24T20:11:02,49.0,674421.6084207054,7.0,748.0,-0.0,2246850.1360926647,136912.0,96354.0,7.0,0.0,2310.0,,0.06426490140003403,Independiente,4,Estable,0.25232947240345815,1,Paga a tiempo
5,2026-09-24T20:11:02,64.0,1063739.8121468974,8.0,873.0,2.0,3906021.253779352,988026.0,119919.0,6.0,0.0,16198.0,3053572.0,0.03940033172419246,Independiente,9,Creciente,0.262122497605509,1,Paga a tiempo
5,2026-09-24T20:11:02,21.0,781954.206616178,7.0,659.0,1.0,2197661.4899027334,509951.0,113546.0,4.0,0.0,0.0,,0.060008834430389735,Independiente,9,Creciente,0.7018589273362787,0,No paga a tiempo
5,2026-09-24T20:11:02,56.0,2446263.3919074507,5.0,728.0,7.0,12182141.508224826,3655213.0,336516.0,4.0,0.0,0.0,904389.0,0.031078409634076497,Empleado,4,Creciente,0.7181949135375907,0,No paga a tiempo
5,2026-09-24T20:11:02,42.0,1117484.3490574295,11.0,725.0,2.0,2842448.2876027473,604261.0,86771.0,3.0,0.0,1346.0,998913.0,0.05826828082364782,Independiente,4,Decreciente,0.26058452898680895,1,Paga a tiempo
5,2026-09-24T20:11:02,43.0,1656869.9199776049,7.0,811.0,1.0,4050570.5102168294,218707.0,252225.0,3.0,0.0,1405.0,1083772.0,0.08742722718616554,Empleado,9,Creciente,0.2651027512683575,1,Paga a tiempo
5,2026-09-24T20:11:02,24.0,2148091.2744125794,11.0,711.0,4.0,3570491.427812872,755041.0,115018.0,3.0,0.0,17862.0,891023.0,0.057895233442639006,Empleado,7,Decreciente,0.533717866442595,0,No paga a tiempo
5,2026-09-24T20:11:02,27.0,847827.5634001129,10.0,716.0,6.0,3694198.4039896326,923496.0,112824.0,11.0,0.0,41028.0,1376858.0,0.0437452789938587,Independiente,7,Creciente,0.6308219727023192,0,No paga a tiempo
5,2026-09-24T20:11:02,64.0,2325364.244850962,12.0,821.0,5.0,3976529.01812288,701819.0,120208.0,7.0,0.0,35003.0,1101390.0,0.055987221429108516,Independiente,10,Decreciente,0.2533478864008796,1,Paga a tiempo
5,2026-09-24T20:11:02,37.0,3110585.4003817877,11.0,737.0,5.0,5312733.695101495,4723158.0,225489.0,7.0,0.0,12676.0,,0.06524742385575227,Empleado,7,Decreciente,0.35075967219739446,1,Paga a tiempo
5,2026-09-24T20:11:02,33.0,1404639.0516524296,3.0,730.0,4.0,5841971.586861573,1766833.0,634482.0,3.0,0.0,9415.0,21295.0,0.12432722184005528,Empleado,4,,0.745618013417719,0,No paga a tiempo
5,2026-09-24T20:11:02,30.0,1422483.4825823824,12.0,749.0,9.0,4303129.15016798,1051384.0,94799.0,9.0,0.0,70117.0,2821855.0,0.031396484409277614,Empleado,4,,0.5278470019451099,0,No paga a tiempo
5,2026-09-24T20:11:02,37.0,501923.42303572956,6.0,707.0,5.0,3446572.749184188,420335.0,94819.0,15.0,0.0,17471.0,,0.03385302775218527,Empleado,68,,0.5728709510842211,0,No paga a tiempo
5,2026-09-24T20:11:02,45.0,998683.2874146756,6.0,761.0,4.0,2539152.1629910106,21441.0,113878.0,1.0,0.0,0.0,,0.0978511028786928,Empleado,7,,0.48431279197119403,1,Paga a tiempo
5,2026-09-24T20:11:02,24.0,945219.4666624989,10.0,741.0,12.0,2097261.4077793467,727041.0,78610.0,6.0,0.0,6705.0,,0.07181089288912929,Independiente,4,Creciente,0.5116356802802877,0,No paga a tiempo
5,2026-09-24T20:11:02,57.0,1325343.710579378,6.0,773.0,5.0,2343451.9558119494,931829.0,214394.0,12.0,0.0,15761.0,1542249.0,0.1530700241101194,Empleado,10,Decreciente,0.4412652293479512,1,Paga a tiempo
5,2026-09-24T20:11:02,28.0,2636355.642105078,12.0,748.0,3.0,4255372.627879516,2145033.0,184034.0,4.0,0.0,56424.0,971964.0,0.05622475178406784,Independiente,4,Estable,0.41839190351163025,1,Paga a tiempo
5,2026-09-24T20:11:02,47.0,1351774.9346988508,6.0,785.0,4.0,3481208.79766366,662121.0,197699.0,4.0,0.0,1350.0,,0.08028186854648585,Empleado,6,Creciente,0.34210916218413856,1,Paga a tiempo
5,2026-09-24T20:11:02,27.0,2774265.7555384696,13.0,719.0,6.0,2511263.6975574195,844733.0,195890.0,3.0,0.0,44633.0,1428618.0,0.08886781891159322,Independiente,10,Creciente,0.5292887931401855,0,No paga a tiempo
5,2026-09-24T20:11:02,41.0,1558014.0012001952,11.0,727.0,5.0,2119389.0651684348,80638.0,121872.0,8.0,0.0,14772.0,1309615.0,0.08381292285446575,Empleado,10,Estable,0.40494233791975476,1,Paga a tiempo
5,2026-09-24T20:11:02,46.0,1106917.3591916964,6.0,687.0,15.0,4415718.207085294,1120504.0,156684.0,12.0,0.0,20395.0,1673597.0,0.05221716695774766,Independiente,4,,0.7019964745148264,0,No paga a tiempo
5,2026-09-24T20:11:02,40.0,1937326.0024695476,10.0,858.0,3.0,3943563.810465552,1593900.0,149515.0,6.0,0.0,94571.0,,0.057421829800451255,Independiente,9,Decreciente,0.26005787256340207,1,Paga a tiempo
5,2026-09-24T20:11:02,43.0,3595123.739162801,34.0,665.0,9.0,5950682.2882351205,1965500.0,150689.0,13.0,0.0,45745.0,720784.0,0.03804353262093352,Independiente,9,,0.5158972526096259,0,No paga a tiempo
5,2026-09-24T20:11:02,37.0,2153820.0346530033,11.0,832.0,2.0,2654835.7926821113,678104.0,161760.0,2.0,0.0,0.0,,0.11606648709760417,Independiente,9,Creciente,0.20566915294772947,1,Paga a tiempo
5,2026-09-24T20:11:02,22.0,1063249.074749516,6.0,716.0,4.0,5552663.161867081,944107.0,143014.0,3.0,0.0,7085.0,,0.035438847481571306,Independiente,4,,0.805862887122044,0,No paga a tiempo
5,2026-09-24T20:11:02,40.0,4585052.616342977,24.0,851.0,1.0,3380195.886652477,228152.0,214832.0,4.0,0.0,60075.0,2020583.0,0.06426054363938022,Independiente,4,Creciente,0.33936843227775115,1,Paga a tiempo
5,2026-09-24T20:11:02,32.0,3350799.546612313,35.0,727.0,2.0,4141051.0084002153,1504534.0,139953.0,11.0,0.0,32890.0,3379282.0,0.0448656049006632,Independiente,10,,0.19882967931333728,1,Paga a tiempo
5,2026-09-24T20:11:02,34.0,1478559.8005814138,5.0,742.0,2.0,2187444.7119239974,24943.0,249008.0,-0.0,0.0,,999807.0,0.15569006914081698,Empleado,7,Creciente,0.43793039352290597,1,Paga a tiempo
5,2026-09-24T20:11:02,36.0,1996753.3839531324,12.0,808.0,4.0,3374501.303922267,431143.0,178949.0,8.0,0.0,23750.0,1076600.0,0.05407804430054052,Independiente,68,Creciente,0.3116950307861086,1,Paga a tiempo
5,2026-09-24T20:11:02,42.0,1126385.9347642646,6.0,759.0,3.0,3570376.369091584,974399.0,161923.0,6.0,0.0,66638.0,1409119.0,0.05127902235460935,Empleado,6,Creciente,0.2937259517490086,1,Paga a tiempo
5,2026-09-24T20:11:02,47.0,8150968.98347456,6.0,758.0,6.0,15018119.204174537,6972510.0,1134117.0,5.0,0.0,86628.0,527453.0,0.08143468680489682,Independiente,4,,0.7840227391740587,0,No paga a tiempo
5,2026-09-24T20:11:02,44.0,4108779.4205230884,8.0,728.0,10.0,5713204.183745029,2300099.0,507441.0,4.0,0.0,39730.0,1339027.0,0.10273555062648727,Empleado,6,Estable,0.7206087910116377,0,No paga a tiempo
5,2026-09-24T20:11:02,54.0,2443714.272881142,36.0,796.0,2.0,2542873.203505807,340605.0,91459.0,10.0,0.0,24650.0,1534459.0,0.03817638780163695,Empleado,9,Creciente,0.42765134991553344,1,Paga a tiempo
5,2026-09-24T20:11:02,31.0,3099917.8544686106,35.0,752.0,3.0,2702216.431677461,615544.0,103027.0,3.0,0.0,4258.0,1196354.0,0.05125148877356485,Independiente,9,,0.6752384449682174,0,No paga a tiempo
5,2026-09-24T20:11:02,38.0,5528226.739877385,8.0,703.0,5.0,9382666.697567556,3972552.0,635765.0,10.0,0.0,44941.0,3236506.0,0.07210057789055517,Empleado,7,,0.5791029931739881,0,No paga a tiempo
5,2026-09-24T20:11:02,31.0,1282763.697115248,7.0,748.0,9.0,3811695.0418915013,0.0,203491.0,4.0,0.0,779.0,2606679.0,0.06737259169683751,Independiente,4,Decreciente,0.5904409422402648,0,No paga a tiempo
5,2026-09-24T20:11:02,42.0,3324398.298630456,9.0,739.0,5.0,10665224.613090819,3711477.0,299465.0,7.0,0.0,9604.0,2120839.0,0.02615757449967859,Independiente,9,,0.4793893195618917,1,Paga a tiempo
5,2026-09-24T20:11:02,31.0,3435759.2874623165,36.0,806.0,1.0,3446459.9154777755,0.0,123764.0,2.0,0.0,66710.0,2286948.0,0.038242335189662933,Independiente,4,Estable,0.2530322482054248,1,Paga a tiempo
5,2026-09-24T20:11:02,54.0,2293125.1071723127,24.0,724.0,5.0,4495754.564193539,1054569.0,103016.0,6.0,0.0,36208.0,,0.027174983578981904,Empleado,7,Creciente,0.4510310724288734,1,Paga a tiempo
5,2026-09-24T20:11:02,40.0,1915863.3958876084,11.0,746.0,11.0,5026001.906428058,332464.0,152047.0,1.0,0.0,5797.0,4513202.0,0.04377322984780856,Independiente,4,Decreciente,0.587419878668647,0,No paga a tiempo
5,2026-09-24T20:11:02,42.0,2857147.209913779,12.0,757.0,6.0,3211384.251953568,499071.0,207954.0,6.0,0.0,0.0,1046939.0,0.09446635711049303,Empleado,9,,0.3601766206271426,1,Paga a tiempo
5,2026-09-24T20:11:02,53.0,1917505.932354511,6.0,845.0,2.0,3933881.027596884,1092076.0,265379.0,6.0,0.0,72987.0,1932363.0,0.09376275397992928,Empleado,7,,0.1956029774407284,1,Paga a tiempo
5,2026-09-24T20:11:02,39.0,2574410.202236025,6.0,716.0,2.0,2292723.9964097007,182379.0,415661.0,3.0,0.0,0.0,,0.19190357117982662,Empleado,9,,0.48836768138248055,1,Paga a tiempo
5,2026-09-24T20:11:02,61.0,1155372.0852193995,18.0,718.0,2.0,3773449.2153328015,1043876.0,50790.0,10.0,0.0,19744.0,,0.017465802673619774,Empleado,4,Creciente,0.1862212272806657,1,Paga a tiempo
5,2026-09-24T20:11:02,59.0,936601.6597392261,7.0,719.0,4.0,5237887.978320789,1270153.0,124389.0,32.0,0.0,39278.0,1035402.0,0.037286074841664754,Empleado,4,Estable,0.4231697889016881,1,Paga a tiempo
5,2026-09-24T20:11:02,50.0,1856207.7950211605,7.0,850.0,2.0,5558180.880645273,1696446.0,258797.0,10.0,0.0,53373.0,,0.05462070875273008,Independiente,4,Decreciente,0.22357073224147772,1,Paga a tiempo
5,2026-09-24T20:11:02,38.0,1288001.0177326426,12.0,795.0,5.0,7227824.041862175,86382.0,71485.0,8.0,0.0,5867.0,1783339.0,0.015470308408159342,Independiente,4,Creciente,0.2926637189785066,1,Paga a tiempo
5,2026-09-24T20:11:02,24.0,1569655.9070558753,10.0,745.0,5.0,2247753.7895971634,560038.0,136659.0,5.0,0.0,44294.0,761782.0,0.09600231728195337,Independiente,4,,0.6401169233917597,0,No paga a tiempo
5,2026-09-24T20:11:02,59.0,7416443.00215318,6.0,820.0,6.0,20876752.048121393,960529.0,1144178.0,5.0,0.0,24321.0,1139157.0,0.04754913489614327,Independiente,4,Estable,0.3856197637865685,1,Paga a tiempo
5,2026-09-24T20:11:02,43.0,708890.8128627106,9.0,798.0,5.0,4770826.908535439,1207056.0,85479.0,7.0,0.0,20739.0,,0.028980920091268986,Empleado,9,,0.3098929541666411,1,Paga a tiempo
5,2026-09-24T20:11:02,60.0,1247323.7407061213,9.0,680.0,10.0,5330249.580256466,3484947.0,90998.0,11.0,0.0,147991.0,1736380.0,0.02906173643813781,Empleado,68,Creciente,0.39899275392440026,1,Paga a tiempo
5,2026-09-24T20:11:02,26.0,1213115.92104067,12.0,741.0,6.0,2552384.880307793,204565.0,100995.0,4.0,0.0,4328.0,1244240.0,0.07550271638826349,Independiente,4,Creciente,0.5691909313781194,0,No paga a tiempo
5,2026-09-24T20:11:02,26.0,1586523.1410686723,13.0,731.0,3.0,2186346.8872528626,785653.0,141897.0,5.0,0.0,48116.0,1603911.0,0.08500830732979005,Empleado,7,Estable,0.37058900593887534,1,Paga a tiempo
5,2026-09-24T20:11:02,32.0,6242458.168607091,6.0,780.0,4.0,8645132.716718692,2005748.0,809207.0,4.0,0.0,86486.0,,0.10439086787812407,Independiente,4,,0.7284330555408831,0,No paga a tiempo
5,2026-09-24T20:11:02,59.0,1105547.2284589063,10.0,787.0,1.0,3697957.2367714574,345023.0,98934.0,5.0,0.0,4748.0,1880993.0,0.04187701013438536,Independiente,6,Creciente,0.2520055620752055,1,Paga a tiempo
5,2026-09-24T20:11:02,37.0,2854310.408649575,9.0,766.0,4.0,2819110.4922742713,710252.0,286338.0,9.0,0.0,9461.0,1069945.0,0.1410081127288966,Empleado,9,,0.3048425709677933,1,Paga a tiempo
5,2026-09-24T20:11:02,45.0,2265547.3057190827,6.0,775.0,1.0,18688107.183987606,4944673.0,330201.0,10.0,0.0,22396.0,927907.0,0.01527214276214594,Independiente,7,,0.17279199657051225,1,Paga a tiempo
5,2026-09-24T20:11:02,23.0,1993692.7920185411,12.0,776.0,0.0,4590646.239018763,934963.0,110117.0,3.0,0.0,32844.0,3019551.0,0.03879822722638497,Empleado,10,Decreciente,0.09169533283602327,1,Paga a tiempo
5,2026-09-24T20:11:02,47.0,2965651.2854764787,12.0,745.0,5.0,5057538.738809935,2978818.0,195190.0,8.0,0.0,50694.0,,0.04136827117690451,Independiente,4,Creciente,0.4632380680197066,1,Paga a tiempo
5,2026-09-24T20:11:02,44.0,1848119.0313965247,7.0,784.0,3.0,9842726.088065358,4795526.0,268409.0,10.0,0.0,258263.0,8269561.0,0.03236589409043217,Independiente,10,Decreciente,0.2202169151866621,1,Paga a tiempo
5,2026-09-24T20:11:02,45.0,4222702.47198856,5.0,715.0,6.0,6381475.322274859,498316.0,643354.0,11.0,0.0,55867.0,895583.0,0.11797948222452902,Independiente,4,,0.5981701676592059,0,No paga a tiempo
5,2026-09-24T20:11:02,44.0,3406461.248915142,7.0,740.0,4.0,6602724.525196681,2162538.0,462967.0,8.0,0.0,60188.0,5223139.0,0.07933262351054607,Independiente,9,Decreciente,0.5603128294086583,0,No paga a tiempo
5,2026-09-24T20:11:02,,1752032.20036594,9.0,,-0.0,,,192107.0,0.0,,,,,Independiente,6,Decreciente,0.45942738820167406,1,Paga a tiempo
5,2026-09-24T20:11:02,53.0,900031.0957401663,5.0,744.0,4.0,2883218.567599821,1145742.0,111985.0,4.0,0.0,59718.0,2045247.0,0.05124579265851814,Independiente,9,,0.43292664507304723,1,Paga a tiempo
5,2026-09-24T20:11:02,58.0,2070224.5114883909,12.0,726.0,2.0,3582035.8131806743,321111.0,176340.0,3.0,0.0,0.0,,0.06443130452559559,Independiente,9,Creciente,0.35734849450836026,1,Paga a tiempo
5,2026-09-24T20:11:02,63.0,1226944.7344792162,9.0,864.0,2.0,4020855.117638353,1903632.0,104336.0,3.0,0.0,20209.0,,0.037897477054016776,Empleado,4,,0.18959303094398072,1,Paga a tiempo
5,2026-09-24T20:11:02,25.0,921804.8185985043,1.0,672.0,11.0,5691730.883368573,2209234.0,243950.0,24.0,0.0,17792.0,1338752.0,0.05637443279299417,Empleado,9,Creciente,0.4528680232240301,1,Paga a tiempo
5,2026-09-24T20:11:02,30.0,1998783.1248439474,5.0,752.0,5.0,2227093.4978505108,295686.0,309827.0,2.0,0.0,0.0,780626.0,0.20286360862556804,Empleado,4,Decreciente,0.6155706331822727,0,No paga a tiempo
5,2026-09-24T20:11:02,62.0,1247011.3090534108,7.0,769.0,5.0,5330599.360516033,2912886.0,168513.0,6.0,0.0,301755.0,,0.04192188978854114,Independiente,4,Creciente,0.49630202327839545,1,Paga a tiempo
5,2026-09-24T20:11:02,42.0,1076070.8742845384,5.0,814.0,3.0,4614255.7744318405,311763.0,159167.0,7.0,0.0,8686.0,924128.0,0.04196908209505378,Independiente,9,Creciente,0.38470051928291127,1,Paga a tiempo
5,2026-09-24T20:11:02,33.0,4744486.309236114,35.0,733.0,9.0,1887030.70968522,403227.0,170502.0,3.0,0.0,14789.0,1297856.0,0.15492498144668823,Empleado,7,Estable,0.8692115770222805,0,No paga a tiempo
5,2026-09-24T20:11:02,22.0,3161512.087501129,11.0,723.0,1.0,3334501.5793936444,1099543.0,250140.0,4.0,0.0,0.0,,0.13826900204565362,Independiente,4,Creciente,0.41382315992012697,1,Paga a tiempo
5,2026-09-24T20:11:02,28.0,829836.2203096509,5.0,741.0,5.0,2429958.7138419654,424412.0,156709.0,3.0,0.0,4399.0,,0.0896615382662716,Independiente,4,Creciente,0.6698103372252546,0,No paga a tiempo
5,2026-09-24T20:11:02,53.0,2972180.972936577,9.0,758.0,-0.0,3415597.7736840183,1949964.0,264950.0,-0.0,0.0,,,0.113752279127938,Independiente,9,,0.4180808433712454,1,Paga a tiempo
5,2026-09-24T20:11:02,68.0,2657244.2237389907,32.0,772.0,1.0,2045543.2531202137,293641.0,122901.0,0.0,0.0,,913425.0,0.06844403227271867,Empleado,9,Creciente,0.6428348457312051,0,No paga a tiempo
5,2026-09-24T20:11:02,29.0,3920904.339412986,11.0,869.0,7.0,4927429.277742446,2575807.0,295398.0,4.0,0.0,35568.0,2974598.0,0.06608409715035943,Independiente,9,Creciente,0.31384618203598647,1,Paga a tiempo
5,2026-09-24T20:11:02,28.0,1219439.8248291335,6.0,723.0,3.0,2598998.496267286,1051155.0,158199.0,5.0,0.0,77563.0,,0.12656951600219268,Empleado,4,Creciente,0.5831800255629034,0,No paga a tiempo
5,2026-09-24T20:11:02,40.0,3172916.2309379615,24.0,754.0,2.0,2212977.931568875,410701.0,121223.0,2.0,0.0,0.0,,0.08952059717335475,Independiente,10,Creciente,0.5726485026485385,0,No paga a tiempo
5,2026-09-24T20:11:02,46.0,2144583.084407019,11.0,801.0,5.0,3137701.9753481285,1477875.0,173256.0,8.0,0.0,59487.0,1264508.0,0.06726689657020596,Empleado,4,Creciente,0.3316881981580846,1,Paga a tiempo
5,2026-09-24T20:11:02,44.0,614253.4527970018,7.0,691.0,4.0,2373184.4087284706,1759823.0,90706.0,6.0,0.0,14335.0,955359.0,0.054886373759751424,Empleado,4,,0.37440590486152103,1,Paga a tiempo
5,2026-09-24T20:11:02,61.0,778645.6910394285,6.0,751.0,4.0,2429901.594743263,1014888.0,109250.0,5.0,0.0,23713.0,1080535.0,0.06007779861830434,Independiente,10,Creciente,0.33463057147466735,1,Paga a tiempo
5,2026-09-24T20:11:02,57.0,3788747.4522366067,11.0,831.0,0.0,6408363.985118669,5386821.0,295478.0,6.0,0.0,54878.0,841948.0,0.05017241679074784,Independiente,6,Creciente,0.2958603080886496,1,Paga a tiempo
5,2026-09-24T20:11:02,28.0,1470653.3694146345,12.0,757.0,5.0,3443269.783908527,888404.0,120351.0,3.0,0.0,2838.0,1141778.0,0.06521466921727591,Empleado,7,,0.23172600887885808,1,Paga a tiempo
5,2026-09-24T20:11:02,62.0,4300501.082799481,8.0,761.0,4.0,3543049.0890934817,3002180.0,394262.0,16.0,0.0,140959.0,2158455.0,0.13186340970829594,Empleado,10,Estable,0.4273310140982025,1,Paga a tiempo
5,2026-09-24T20:11:02,39.0,3519712.378916117,36.0,721.0,4.0,3896400.900749644,890767.0,109362.0,6.0,0.0,76845.0,3142357.0,0.036508061982307285,Empleado,7,Decreciente,0.18486411835058558,1,Paga a tiempo
5,2026-09-24T20:11:02,42.0,332081.19280091627,7.0,657.0,4.0,2816211.294679898,635370.0,67615.0,8.0,0.0,21710.0,1266774.0,0.032218958299862266,Independiente,4,Creciente,0.31030020287386484,1,Paga a tiempo
5,2026-09-24T20:11:02,37.0,2843630.206064957,5.0,708.0,5.0,7444572.703183205,1849.0,463116.0,11.0,0.0,124345.0,4572562.0,0.07809537796855133,Independiente,4,Estable,0.5467867983782664,0,No paga a tiempo
5,2026-09-24T20:11:02,32.0,1936836.5590254983,25.0,772.0,8.0,2750266.589317966,289404.0,89981.0,8.0,0.0,115828.0,3579377.0,0.04008983434717412,Empleado,4,Decreciente,0.19628019186537726,1,Paga a tiempo
5,2026-09-24T20:11:02,27.0,2100190.5765522225,6.0,775.0,1.0,4201149.018444631,915569.0,304467.0,1.0,0.0,0.0,,0.10189268371398646,Empleado,68,Creciente,0.6004298161908302,0,No paga a tiempo
5,2026-09-24T20:11:02,33.0,1839436.0132201628,6.0,714.0,2.0,2519859.7964281416,225202.0,196038.0,2.0,0.0,17285.0,2434718.0,0.12344814615607327,Independiente,7,Decreciente,0.3370172311002061,1,Paga a tiempo
5,2026-09-24T20:11:02,24.0,3810579.904841888,12.0,628.0,6.0,4605905.36852828,1455365.0,285442.0,4.0,0.0,16271.0,624592.0,0.09204075706685418,Independiente,9,,0.6614163628587406,0,No paga a tiempo
5,2026-09-24T20:11:02,30.0,2549586.50306951,12.0,785.0,3.0,1817878.6640645752,397409.0,187662.0,4.0,0.0,3008.0,724459.0,0.13137684493214682,Empleado,6,Creciente,0.4316011350841734,1,Paga a tiempo
5,2026-09-24T20:11:02,23.0,1762756.3210176108,12.0,720.0,12.0,2568343.7283851253,1061115.0,114246.0,10.0,0.0,0.0,1165338.0,0.07031545411608997,Independiente,4,Decreciente,0.2428267697784,1,Paga a tiempo
5,2026-09-24T20:11:02,42.0,1687099.7886737233,7.0,772.0,4.0,5092895.51837541,521882.0,275834.0,10.0,0.0,94077.0,2014525.0,0.07016257826877242,Empleado,68,Decreciente,0.3337008512391265,1,Paga a tiempo
5,2026-09-24T20:11:02,58.0,1520003.1360431672,7.0,897.0,1.0,4776382.200883899,583858.0,200888.0,12.0,0.0,6304.0,1879550.0,0.05246567250037875,Empleado,4,Decreciente,0.20582810621558112,1,Paga a tiempo
5,2026-09-24T20:11:02,48.0,1398177.9726708648,12.0,865.0,0.0,2133745.7300990266,553474.0,141680.0,3.0,0.0,7131.0,,0.07561034432309903,Empleado,68,,0.21846567643793346,1,Paga a tiempo
5,2026-09-24T20:11:02,62.0,2974003.2919407943,12.0,856.0,3.0,16325504.923685977,5694212.0,224828.0,5.0,0.0,8117.0,14746353.0,0.005157777413324856,Empleado,4,,0.11807155745687203,1,Paga a tiempo
5,2026-09-24T20:11:02,65.0,935668.408539792,7.0,839.0,3.0,2347817.149882736,0.0,127067.0,2.0,0.0,9793.0,1311769.0,0.07449019546134517,Empleado,9,Creciente,0.35896204643023855,1,Paga a tiempo
5,2026-09-24T20:11:02,47.0,1887999.7792070627,17.0,849.0,2.0,2590833.3673897106,804809.0,78197.0,2.0,0.0,36511.0,2156842.0,0.042437514158883236,Independiente,4,,0.18607333536466386,1,Paga a tiempo
5,2026-09-24T20:11:02,35.0,3303146.8025911655,12.0,687.0,11.0,5885164.406801643,2082255.0,260154.0,9.0,0.0,29978.0,846921.0,0.05484052032794686,Independiente,4,,0.8353686669064255,0,No paga a tiempo
5,2026-09-24T20:11:02,27.0,6226651.038506255,24.0,704.0,0.0,3572186.224201088,849683.0,252951.0,7.0,0.0,3024.0,3904283.0,0.08590148138834071,Empleado,6,Creciente,0.21315793225918855,1,Paga a tiempo
5,2026-09-24T20:11:02,33.0,4081962.7909684773,6.0,737.0,0.0,7666592.712851232,2332514.0,564202.0,3.0,0.0,17058.0,6646075.0,0.0851972766320926,Independiente,10,,0.299874032695588,1,Paga a tiempo
5,2026-09-24T20:11:02,57.0,508665.5222166273,6.0,757.0,1.0,2606343.1358104036,214929.0,66509.0,4.0,0.0,6978.0,2212727.0,0.046760098395909035,Independiente,4,Decreciente,0.2653245811605418,1,Paga a tiempo
5,2026-09-24T20:11:02,26.0,1045948.7491445539,7.0,731.0,7.0,2466040.9229806224,179820.0,176547.0,9.0,0.0,4226.0,1341237.0,0.09487400491176802,Empleado,68,Estable,0.6755241891344217,0,No paga a tiempo
5,2026-09-24T20:11:02,39.0,4186626.1832204014,5.0,748.0,10.0,9208949.504334439,1611262.0,567741.0,15.0,0.0,71959.0,892445.0,0.07106982019675628,Independiente,7,Creciente,0.6383210829471301,0,No paga a tiempo
5,2026-09-24T20:11:02,62.0,1775548.3820453996,6.0,845.0,2.0,2994159.769688019,137302.0,254525.0,5.0,0.0,66860.0,2125152.0,0.11623644923815175,Independiente,68,Estable,0.17149261499545543,1,Paga a tiempo
5,2026-09-24T20:11:02,27.0,1007667.1040393583,7.0,731.0,4.0,3738187.7436656463,1797461.0,134641.0,5.0,0.0,7058.0,1048633.0,0.05155833097750466,Empleado,4,,0.5397867315868947,0,No paga a tiempo
